name,seed,weights,preprocessor,num_classes,metrics_accuracy_score,metrics_precision,metrics_recall,metrics_f1,pca_components,neighbors
exp_27,6,False,ised_features,2,0.7092198581560284,0.7092198581560284,0.7092198581560284,0.7092198581560284,2,3
exp_26,6,True,ised_features,2,0.8581560283687943,0.8581560283687943,0.8581560283687943,0.8581560283687943,2,3
exp_24,6,True,vggish,2,0.8581560283687943,0.8581560283687943,0.8581560283687943,0.8581560283687943,2,3
exp_25,6,False,vggish,2,0.8297872340425532,0.8297872340425532,0.8297872340425532,0.8297872340425532,2,3
exp_5,1,False,vggish,2,0.8226950354609929,0.8226950354609929,0.8226950354609929,0.8226950354609928,2,3
exp_4,1,True,vggish,2,0.9078014184397164,0.9078014184397164,0.9078014184397164,0.9078014184397164,2,3
exp_6,1,True,ised_features,2,0.8794326241134752,0.8794326241134752,0.8794326241134752,0.8794326241134752,2,3
exp_7,1,False,ised_features,2,0.6312056737588653,0.6312056737588653,0.6312056737588653,0.6312056737588653,2,3
exp_32,8,True,vggish,2,0.8865248226950354,0.8865248226950354,0.8865248226950354,0.8865248226950354,2,3
exp_35,8,False,ised_features,2,0.6879432624113475,0.6879432624113475,0.6879432624113475,0.6879432624113475,2,3
exp_34,8,True,ised_features,2,0.851063829787234,0.851063829787234,0.851063829787234,0.8510638297872339,2,3
exp_33,8,False,vggish,2,0.8652482269503546,0.8652482269503546,0.8652482269503546,0.8652482269503546,2,3
exp_38,9,True,ised_features,2,0.8794326241134752,0.8794326241134752,0.8794326241134752,0.8794326241134752,2,3
exp_36,9,True,vggish,2,0.8581560283687943,0.8581560283687943,0.8581560283687943,0.8581560283687943,2,3
exp_37,9,False,vggish,2,0.8368794326241135,0.8368794326241135,0.8368794326241135,0.8368794326241135,2,3
exp_39,9,False,ised_features,2,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,2,3
exp_2,0,True,ised_features,2,0.8581560283687943,0.8581560283687943,0.8581560283687943,0.8581560283687943,2,3
exp_3,0,False,ised_features,2,0.7021276595744681,0.7021276595744681,0.7021276595744681,0.7021276595744681,2,3
exp_1,0,False,vggish,2,0.8226950354609929,0.8226950354609929,0.8226950354609929,0.8226950354609928,2,3
exp_0,0,True,vggish,2,0.851063829787234,0.851063829787234,0.851063829787234,0.8510638297872339,2,3
exp_29,7,False,vggish,2,0.8794326241134752,0.8794326241134752,0.8794326241134752,0.8794326241134752,2,3
exp_28,7,True,vggish,2,0.9290780141843972,0.9290780141843972,0.9290780141843972,0.9290780141843972,2,3
exp_31,7,False,ised_features,2,0.6524822695035462,0.6524822695035462,0.6524822695035462,0.6524822695035462,2,3
exp_30,7,True,ised_features,2,0.8581560283687943,0.8581560283687943,0.8581560283687943,0.8581560283687943,2,3
