name,seed,weights,preprocessor,num_classes,metrics_accuracy_score,metrics_precision,metrics_recall,metrics_f1,pca_components,neighbors
exp_13,2,False,openl3,2,0.9148936170212766,0.8947368421052632,0.8947368421052632,0.8947368421052632,2,3
exp_14,2,True,vggish,2,0.9290780141843972,0.8615384615384616,0.9824561403508772,0.9180327868852458,2,3
exp_32,5,True,vggish,2,0.8652482269503546,0.8245614035087719,0.8392857142857143,0.8318584070796461,2,3
exp_35,5,False,ised_features,2,0.9078014184397164,0.8909090909090909,0.875,0.8828828828828829,2,3
exp_34,5,True,ised_features,2,0.9290780141843972,0.9107142857142856,0.9107142857142856,0.9107142857142856,2,3
exp_33,5,False,vggish,2,0.8936170212765957,0.9183673469387756,0.8035714285714286,0.8571428571428571,2,3
exp_31,5,False,openl3,2,0.9007092198581559,0.8620689655172413,0.8928571428571429,0.8771929824561403,2,3
exp_30,5,True,openl3,2,0.9645390070921984,0.981132075471698,0.9285714285714286,0.9541284403669724,2,3
exp_27,4,False,vggish,2,0.9007092198581559,0.9090909090909092,0.8823529411764706,0.8955223880597014,2,3
exp_29,4,False,ised_features,2,0.8865248226950354,0.9333333333333332,0.8235294117647058,0.8749999999999999,2,3
exp_28,4,True,ised_features,2,0.8865248226950354,0.9333333333333332,0.8235294117647058,0.8749999999999999,2,3
exp_26,4,True,vggish,2,0.8723404255319149,0.8472222222222222,0.8970588235294118,0.8714285714285713,2,3
exp_24,4,True,openl3,2,0.950354609929078,1.0,0.8970588235294118,0.9457364341085271,2,3
exp_25,4,False,openl3,2,0.9432624113475178,0.96875,0.9117647058823528,0.9393939393939394,2,3
exp_20,3,True,vggish,2,0.9361702127659576,0.9622641509433962,0.8793103448275862,0.9189189189189187,2,3
exp_18,3,True,openl3,2,0.9574468085106383,0.9482758620689656,0.9482758620689656,0.9482758620689656,2,3
exp_19,3,False,openl3,2,0.9148936170212766,0.8965517241379308,0.8965517241379308,0.8965517241379308,2,3
exp_21,3,False,vggish,2,0.9361702127659576,0.9454545454545454,0.8965517241379308,0.920353982300885,2,3
exp_23,3,False,ised_features,2,0.8865248226950354,0.9375,0.7758620689655172,0.8490566037735848,2,3
exp_22,3,True,ised_features,2,0.8936170212765957,0.9215686274509804,0.8103448275862069,0.8623853211009175,2,3
exp_234,39,True,openl3,2,0.950354609929078,0.9629629629629628,0.912280701754386,0.9369369369369368,2,3
exp_235,39,False,openl3,2,0.8794326241134752,0.9166666666666666,0.7719298245614035,0.8380952380952379,2,3
exp_239,39,False,ised_features,2,0.8865248226950354,0.9555555555555556,0.7543859649122807,0.8431372549019609,2,3
exp_237,39,False,vggish,2,0.9078014184397164,0.94,0.8245614035087719,0.8785046728971964,2,3
exp_236,39,True,vggish,2,0.9078014184397164,0.8793103448275862,0.8947368421052632,0.8869565217391304,2,3
exp_238,39,True,ised_features,2,0.8794326241134752,0.9347826086956522,0.7543859649122807,0.8349514563106796,2,3
exp_226,37,True,ised_features,2,0.8936170212765957,0.8888888888888888,0.8421052631578947,0.8648648648648649,2,3
exp_227,37,False,ised_features,2,0.9007092198581559,0.9215686274509804,0.8245614035087719,0.8703703703703703,2,3
exp_222,37,True,openl3,2,0.9929078014184396,1.0,0.9824561403508772,0.991150442477876,2,3
exp_225,37,False,vggish,2,0.9432624113475178,0.9152542372881356,0.9473684210526316,0.9310344827586206,2,3
exp_224,37,True,vggish,2,0.9432624113475178,0.9803921568627452,0.8771929824561403,0.9259259259259259,2,3
exp_223,37,False,openl3,2,0.9716312056737588,0.9491525423728814,0.9824561403508772,0.9655172413793104,2,3
exp_181,30,False,openl3,2,0.8723404255319149,0.9,0.8181818181818182,0.8571428571428572,2,3
exp_180,30,True,openl3,2,0.9148936170212766,0.8970588235294118,0.9242424242424242,0.9104477611940298,2,3
exp_185,30,False,ised_features,2,0.9290780141843972,0.9375,0.9090909090909092,0.923076923076923,2,3
exp_182,30,True,vggish,2,0.9148936170212766,0.95,0.8636363636363636,0.9047619047619048,2,3
exp_183,30,False,vggish,2,0.8865248226950354,0.890625,0.8636363636363636,0.8769230769230768,2,3
exp_184,30,True,ised_features,2,0.8936170212765957,0.8805970149253731,0.8939393939393939,0.887218045112782,2,3
exp_188,31,True,vggish,2,0.8652482269503546,0.9016393442622952,0.8088235294117647,0.8527131782945736,2,3
exp_186,31,True,openl3,2,0.950354609929078,1.0,0.8970588235294118,0.9457364341085271,2,3
exp_187,31,False,openl3,2,0.8723404255319149,0.9464285714285714,0.7794117647058824,0.8548387096774193,2,3
exp_189,31,False,vggish,2,0.9007092198581559,0.921875,0.8676470588235294,0.893939393939394,2,3
exp_190,31,True,ised_features,2,0.8794326241134752,0.9322033898305084,0.8088235294117647,0.8661417322834646,2,3
exp_191,31,False,ised_features,2,0.9007092198581559,0.95,0.8382352941176471,0.890625,2,3
exp_219,36,False,vggish,2,0.9219858156028368,0.890625,0.9344262295081968,0.912,2,3
exp_221,36,False,ised_features,2,0.8936170212765957,0.8965517241379308,0.8524590163934426,0.8739495798319327,2,3
exp_217,36,False,openl3,2,0.9361702127659576,0.9482758620689656,0.9016393442622952,0.9243697478991596,2,3
exp_216,36,True,openl3,2,0.9858156028368794,0.9682539682539684,1.0,0.9838709677419354,2,3
exp_220,36,True,ised_features,2,0.8794326241134752,0.8666666666666667,0.8524590163934426,0.8595041322314049,2,3
exp_218,36,True,vggish,2,0.9007092198581559,0.8615384615384616,0.918032786885246,0.8888888888888888,2,3
exp_228,38,True,openl3,2,0.9645390070921984,0.9795918367346941,0.9230769230769232,0.9504950495049506,2,3
exp_229,38,False,openl3,2,0.9078014184397164,0.9333333333333332,0.8076923076923077,0.8659793814432989,2,3
exp_233,38,False,ised_features,2,0.8723404255319149,0.8695652173913043,0.7692307692307693,0.8163265306122449,2,3
exp_232,38,True,ised_features,2,0.9007092198581559,0.9130434782608696,0.8076923076923077,0.8571428571428572,2,3
exp_230,38,True,vggish,2,0.9290780141843972,0.9038461538461541,0.9038461538461541,0.9038461538461541,2,3
exp_231,38,False,vggish,2,0.8794326241134752,0.8301886792452831,0.8461538461538461,0.8380952380952382,2,3
exp_151,25,False,openl3,2,0.9078014184397164,0.8870967741935484,0.9016393442622952,0.8943089430894309,2,3
exp_150,25,True,openl3,2,0.9645390070921984,0.9666666666666668,0.9508196721311476,0.9586776859504132,2,3
exp_152,25,True,vggish,2,0.9219858156028368,0.9166666666666666,0.9016393442622952,0.9090909090909092,2,3
exp_155,25,False,ised_features,2,0.8865248226950354,0.8947368421052632,0.8360655737704918,0.8644067796610171,2,3
exp_154,25,True,ised_features,2,0.8085106382978723,0.7741935483870968,0.7868852459016393,0.7804878048780488,2,3
exp_153,25,False,vggish,2,0.8723404255319149,0.8644067796610171,0.8360655737704918,0.85,2,3
exp_134,22,True,vggish,2,0.9432624113475178,0.918032786885246,0.9491525423728814,0.9333333333333332,2,3
exp_133,22,False,openl3,2,0.9219858156028368,0.9,0.9152542372881356,0.9075630252100841,2,3
exp_132,22,True,openl3,2,0.9716312056737588,1.0,0.9322033898305084,0.9649122807017544,2,3
exp_135,22,False,vggish,2,0.9148936170212766,0.912280701754386,0.8813559322033898,0.8965517241379309,2,3
exp_137,22,False,ised_features,2,0.8936170212765957,0.9074074074074074,0.8305084745762712,0.8672566371681415,2,3
exp_136,22,True,ised_features,2,0.8865248226950354,0.8909090909090909,0.8305084745762712,0.8596491228070176,2,3
exp_89,14,False,ised_features,2,0.8794326241134752,0.8305084745762712,0.875,0.8521739130434782,2,3
exp_87,14,False,vggish,2,0.8936170212765957,0.8727272727272727,0.8571428571428571,0.8648648648648648,2,3
exp_86,14,True,vggish,2,0.9219858156028368,0.9090909090909092,0.8928571428571429,0.9009009009009008,2,3
exp_88,14,True,ised_features,2,0.8794326241134752,0.7910447761194029,0.9464285714285714,0.8617886178861788,2,3
exp_84,14,True,openl3,2,0.9361702127659576,0.9433962264150944,0.8928571428571429,0.9174311926605504,2,3
exp_85,14,False,openl3,2,0.9078014184397164,0.9387755102040816,0.8214285714285714,0.8761904761904763,2,3
exp_80,13,True,vggish,2,0.8936170212765957,0.8518518518518519,0.8679245283018868,0.8598130841121496,2,3
exp_81,13,False,vggish,2,0.9219858156028368,0.9038461538461541,0.8867924528301887,0.8952380952380953,2,3
exp_79,13,False,openl3,2,0.9290780141843972,0.9387755102040816,0.8679245283018868,0.9019607843137256,2,3
exp_83,13,False,ised_features,2,0.8439716312056738,0.7818181818181819,0.8113207547169812,0.7962962962962964,2,3
exp_82,13,True,ised_features,2,0.8368794326241135,0.7777777777777778,0.7924528301886793,0.7850467289719626,2,3
exp_78,13,True,openl3,2,0.9574468085106383,0.9272727272727272,0.9622641509433962,0.9444444444444444,2,3
exp_286,47,True,ised_features,2,0.8794326241134752,0.9318181818181818,0.7454545454545455,0.8282828282828283,2,3
exp_287,47,False,ised_features,2,0.8723404255319149,0.9111111111111112,0.7454545454545455,0.8200000000000001,2,3
exp_285,47,False,vggish,2,0.9290780141843972,0.9411764705882352,0.8727272727272727,0.9056603773584904,2,3
exp_282,47,True,openl3,2,0.9787234042553192,0.9814814814814816,0.9636363636363636,0.9724770642201834,2,3
exp_283,47,False,openl3,2,0.9361702127659576,0.9423076923076924,0.8909090909090909,0.9158878504672896,2,3
exp_284,47,True,vggish,2,0.9148936170212766,0.9056603773584906,0.8727272727272727,0.8888888888888888,2,3
exp_244,40,True,ised_features,2,0.8156028368794326,0.8421052631578947,0.7384615384615385,0.7868852459016393,2,3
exp_243,40,False,vggish,2,0.9078014184397164,0.9193548387096774,0.8769230769230769,0.8976377952755904,2,3
exp_242,40,True,vggish,2,0.9148936170212766,0.9344262295081968,0.8769230769230769,0.9047619047619048,2,3
exp_245,40,False,ised_features,2,0.851063829787234,0.9230769230769232,0.7384615384615385,0.8205128205128206,2,3
exp_240,40,True,openl3,2,0.9645390070921984,0.9545454545454546,0.9692307692307692,0.9618320610687022,2,3
exp_241,40,False,openl3,2,0.8723404255319149,0.8405797101449275,0.8923076923076924,0.8656716417910447,2,3
exp_294,49,True,openl3,2,0.9645390070921984,0.9636363636363636,0.9464285714285714,0.9549549549549547,2,3
exp_295,49,False,openl3,2,0.950354609929078,0.9622641509433962,0.9107142857142856,0.9357798165137616,2,3
exp_297,49,False,vggish,2,0.9432624113475178,0.9285714285714286,0.9285714285714286,0.9285714285714286,2,3
exp_299,49,False,ised_features,2,0.8723404255319149,0.9523809523809524,0.7142857142857143,0.8163265306122449,2,3
exp_298,49,True,ised_features,2,0.8581560283687943,0.9736842105263158,0.6607142857142857,0.7872340425531915,2,3
exp_296,49,True,vggish,2,0.9361702127659576,0.8983050847457628,0.9464285714285714,0.9217391304347826,2,3
exp_73,12,False,openl3,2,0.9148936170212766,0.9333333333333332,0.875,0.9032258064516128,2,3
exp_74,12,True,vggish,2,0.9007092198581559,0.8571428571428571,0.9375,0.8955223880597014,2,3
exp_75,12,False,vggish,2,0.8865248226950354,0.875,0.875,0.875,2,3
exp_72,12,True,openl3,2,0.9645390070921984,0.9682539682539684,0.953125,0.9606299212598424,2,3
exp_77,12,False,ised_features,2,0.8652482269503546,0.8571428571428571,0.84375,0.8503937007874015,2,3
exp_76,12,True,ised_features,2,0.8865248226950354,0.9285714285714286,0.8125,0.8666666666666666,2,3
exp_95,15,False,ised_features,2,0.7872340425531915,0.6440677966101694,0.8085106382978723,0.7169811320754716,2,3
exp_92,15,True,vggish,2,0.8865248226950354,0.8163265306122449,0.851063829787234,0.8333333333333334,2,3
exp_93,15,False,vggish,2,0.8794326241134752,0.7884615384615384,0.8723404255319149,0.8282828282828283,2,3
exp_94,15,True,ised_features,2,0.8085106382978723,0.6851851851851852,0.7872340425531915,0.7326732673267328,2,3
exp_91,15,False,openl3,2,0.8439716312056738,0.7358490566037735,0.8297872340425532,0.78,2,3
exp_90,15,True,openl3,2,0.9361702127659576,0.88,0.9361702127659576,0.9072164948453608,2,3
exp_143,23,False,ised_features,2,0.8865248226950354,0.86,0.8269230769230769,0.8431372549019608,2,3
exp_142,23,True,ised_features,2,0.8794326241134752,0.8301886792452831,0.8461538461538461,0.8380952380952382,2,3
exp_139,23,False,openl3,2,0.9290780141843972,0.875,0.9423076923076924,0.9074074074074072,2,3
exp_138,23,True,openl3,2,0.9645390070921984,0.9795918367346941,0.9230769230769232,0.9504950495049506,2,3
exp_140,23,True,vggish,2,0.9290780141843972,0.8888888888888888,0.9230769230769232,0.9056603773584906,2,3
exp_141,23,False,vggish,2,0.950354609929078,0.9245283018867924,0.9423076923076924,0.9333333333333332,2,3
exp_144,24,True,openl3,2,0.9645390070921984,0.9855072463768116,0.9444444444444444,0.9645390070921984,2,3
exp_145,24,False,openl3,2,0.8865248226950354,0.9666666666666668,0.8055555555555556,0.8787878787878789,2,3
exp_147,24,False,vggish,2,0.9078014184397164,0.953846153846154,0.8611111111111112,0.9051094890510948,2,3
exp_149,24,False,ised_features,2,0.8652482269503546,0.9206349206349206,0.8055555555555556,0.8592592592592592,2,3
exp_148,24,True,ised_features,2,0.8936170212765957,0.9384615384615383,0.8472222222222222,0.8905109489051095,2,3
exp_146,24,True,vggish,2,0.9148936170212766,0.9838709677419356,0.8472222222222222,0.9104477611940298,2,3
exp_288,48,True,openl3,2,0.9290780141843972,0.8983050847457628,0.9298245614035088,0.9137931034482759,2,3
exp_289,48,False,openl3,2,0.9078014184397164,0.8928571428571429,0.8771929824561403,0.8849557522123894,2,3
exp_293,48,False,ised_features,2,0.851063829787234,0.8103448275862069,0.8245614035087719,0.8173913043478261,2,3
exp_292,48,True,ised_features,2,0.8581560283687943,0.8135593220338984,0.8421052631578947,0.8275862068965518,2,3
exp_290,48,True,vggish,2,0.8936170212765957,0.8387096774193549,0.912280701754386,0.8739495798319329,2,3
exp_291,48,False,vggish,2,0.9219858156028368,0.9259259259259259,0.8771929824561403,0.9009009009009008,2,3
exp_251,41,False,ised_features,2,0.8581560283687943,0.9090909090909092,0.7692307692307693,0.8333333333333333,2,3
exp_250,41,True,ised_features,2,0.8652482269503546,0.9259259259259259,0.7692307692307693,0.8403361344537816,2,3
exp_247,41,False,openl3,2,0.9219858156028368,0.9354838709677421,0.8923076923076924,0.9133858267716536,2,3
exp_249,41,False,vggish,2,0.9432624113475178,0.9830508474576272,0.8923076923076924,0.9354838709677421,2,3
exp_248,41,True,vggish,2,0.9219858156028368,0.95,0.8769230769230769,0.912,2,3
